Country,State,Year,Residence Type,Household Type,Asset Holding Class,Asset Type,Asset Name,"Average Value Of Assets (Ava) Per Household (UOM:INR(IndianRupees)), Scaling Factor:1"
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,Non-Cultivator,10,Asset Category,Deposits etc,166619
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,Non-Cultivator,10,Loan Receivable,Cash & Kind,0
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,Non-Cultivator,10,Cash Loan,Cash loan outstanding,163999
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,Non-Cultivator,all,Asset Category,Land,121627
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,Non-Cultivator,all,Asset Category,Building,122835
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,Non-Cultivator,all,Asset Category,Livestock & Poultry,3860
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,Non-Cultivator,all,Asset Category,Farm Business equipment,12
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,Non-Cultivator,all,Asset Category,Non-Farm Business equipment,950
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,Non-Cultivator,all,Asset Category,Transport equipment,16991
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,Non-Cultivator,all,Asset Category,Share etc,0
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,Non-Cultivator,all,Asset Category,Deposits etc,90036
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,Non-Cultivator,all,Loan Receivable,Cash & Kind,1922
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,Non-Cultivator,all,Cash Loan,Cash loan outstanding,25832
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,1,Asset Category,Land,83
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,1,Asset Category,Building,0
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,1,Asset Category,Livestock & Poultry,2478
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,1,Asset Category,Farm Business equipment,184
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,1,Asset Category,Non-Farm Business equipment,855
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,1,Asset Category,Transport equipment,591
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,1,Asset Category,Share etc,0
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,1,Asset Category,Deposits etc,12578
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,1,Loan Receivable,Cash & Kind,2462
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,1,Cash Loan,Cash loan outstanding,9630
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,2,Asset Category,Land,38872
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,2,Asset Category,Building,11677
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,2,Asset Category,Livestock & Poultry,8495
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,2,Asset Category,Farm Business equipment,269
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,2,Asset Category,Non-Farm Business equipment,891
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,2,Asset Category,Transport equipment,5716
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,2,Asset Category,Share etc,0
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,2,Asset Category,Deposits etc,29689
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,2,Loan Receivable,Cash & Kind,1154
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,2,Cash Loan,Cash loan outstanding,31831
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,3,Asset Category,Land,50679
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,3,Asset Category,Building,19006
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,3,Asset Category,Livestock & Poultry,7917
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,3,Asset Category,Farm Business equipment,1429
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,3,Asset Category,Non-Farm Business equipment,998
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,3,Asset Category,Transport equipment,1965
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,3,Asset Category,Share etc,0
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,3,Asset Category,Deposits etc,66116
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,3,Loan Receivable,Cash & Kind,186
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,3,Cash Loan,Cash loan outstanding,14132
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,4,Asset Category,Land,83707
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,4,Asset Category,Building,25893
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,4,Asset Category,Livestock & Poultry,24826
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,4,Asset Category,Farm Business equipment,3238
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,4,Asset Category,Non-Farm Business equipment,6123
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,4,Asset Category,Transport equipment,28876
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,4,Asset Category,Share etc,0
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,4,Asset Category,Deposits etc,46927
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,4,Loan Receivable,Cash & Kind,105
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,4,Cash Loan,Cash loan outstanding,19792
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,5,Asset Category,Land,176661
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,5,Asset Category,Building,121099
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,5,Asset Category,Livestock & Poultry,16120
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,5,Asset Category,Farm Business equipment,507
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,5,Asset Category,Non-Farm Business equipment,2589
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,5,Asset Category,Transport equipment,14684
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,5,Asset Category,Share etc,0
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,5,Asset Category,Deposits etc,21882
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,5,Loan Receivable,Cash & Kind,338
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,5,Cash Loan,Cash loan outstanding,8490
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,6,Asset Category,Land,92768
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,6,Asset Category,Building,190325
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,6,Asset Category,Livestock & Poultry,41321
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,6,Asset Category,Farm Business equipment,1509
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,6,Asset Category,Non-Farm Business equipment,71
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,6,Asset Category,Transport equipment,6827
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,6,Asset Category,Share etc,0
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,6,Asset Category,Deposits etc,147916
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,6,Loan Receivable,Cash & Kind,0
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,6,Cash Loan,Cash loan outstanding,10379
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,7,Asset Category,Land,194503
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,7,Asset Category,Building,268590
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,7,Asset Category,Livestock & Poultry,10513
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,7,Asset Category,Farm Business equipment,2571
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,7,Asset Category,Non-Farm Business equipment,474
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,7,Asset Category,Transport equipment,19526
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,7,Asset Category,Share etc,0
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,7,Asset Category,Deposits etc,132743
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,7,Loan Receivable,Cash & Kind,2622
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,7,Cash Loan,Cash loan outstanding,19051
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,8,Asset Category,Land,302201
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,8,Asset Category,Building,441800
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,8,Asset Category,Livestock & Poultry,45943
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,8,Asset Category,Farm Business equipment,1434
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,8,Asset Category,Non-Farm Business equipment,617
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,8,Asset Category,Transport equipment,31024
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,8,Asset Category,Share etc,0
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,8,Asset Category,Deposits etc,103521
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,8,Loan Receivable,Cash & Kind,2240
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,8,Cash Loan,Cash loan outstanding,19201
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,9,Asset Category,Land,619307
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,9,Asset Category,Building,705613
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,9,Asset Category,Livestock & Poultry,60878
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,9,Asset Category,Farm Business equipment,2287
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,9,Asset Category,Non-Farm Business equipment,219
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,9,Asset Category,Transport equipment,37247
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,9,Asset Category,Share etc,0
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,9,Asset Category,Deposits etc,137564
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,9,Loan Receivable,Cash & Kind,198
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,9,Cash Loan,Cash loan outstanding,29897
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,10,Asset Category,Land,2188581
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,10,Asset Category,Building,1330072
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,10,Asset Category,Livestock & Poultry,12015
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,10,Asset Category,Farm Business equipment,5385
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,10,Asset Category,Non-Farm Business equipment,14886
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,10,Asset Category,Transport equipment,214421
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,10,Asset Category,Share etc,0
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,10,Asset Category,Deposits etc,386217
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,10,Loan Receivable,Cash & Kind,12624
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,10,Cash Loan,Cash loan outstanding,72602
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,all,Asset Category,Land,280603
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,all,Asset Category,Building,272641
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,all,Asset Category,Livestock & Poultry,21448
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,all,Asset Category,Farm Business equipment,1453
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,all,Asset Category,Non-Farm Business equipment,1697
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,all,Asset Category,Transport equipment,25711
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,all,Asset Category,Share etc,0
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,all,Asset Category,Deposits etc,87867
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,all,Loan Receivable,Cash & Kind,2203
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Rural,All,all,Cash Loan,Cash loan outstanding,19696
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,1,Asset Category,Land,0
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,1,Asset Category,Building,0
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,1,Asset Category,Livestock & Poultry,0
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,1,Asset Category,Farm Business equipment,2
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,1,Asset Category,Non-Farm Business equipment,59
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,1,Asset Category,Transport equipment,10
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,1,Asset Category,Share etc,0
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,1,Asset Category,Deposits etc,82
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,1,Loan Receivable,Cash & Kind,0
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,1,Cash Loan,Cash loan outstanding,11090
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,2,Asset Category,Land,0
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,2,Asset Category,Building,0
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,2,Asset Category,Livestock & Poultry,756
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,2,Asset Category,Farm Business equipment,19
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,2,Asset Category,Non-Farm Business equipment,740
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,2,Asset Category,Transport equipment,2017
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,2,Asset Category,Share etc,0
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,2,Asset Category,Deposits etc,11990
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,2,Loan Receivable,Cash & Kind,0
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,2,Cash Loan,Cash loan outstanding,63065
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,3,Asset Category,Land,0
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,3,Asset Category,Building,0
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,3,Asset Category,Livestock & Poultry,87
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,3,Asset Category,Farm Business equipment,0
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,3,Asset Category,Non-Farm Business equipment,1016
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,3,Asset Category,Transport equipment,8692
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,3,Asset Category,Share etc,0
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,3,Asset Category,Deposits etc,58902
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,3,Loan Receivable,Cash & Kind,1503
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,3,Cash Loan,Cash loan outstanding,30765
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,4,Asset Category,Land,36841
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,4,Asset Category,Building,13458
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,4,Asset Category,Livestock & Poultry,44
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,4,Asset Category,Farm Business equipment,0
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,4,Asset Category,Non-Farm Business equipment,127
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,4,Asset Category,Transport equipment,21343
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,4,Asset Category,Share etc,0
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,4,Asset Category,Deposits etc,142570
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,4,Loan Receivable,Cash & Kind,11813
India,Andaman And Nicobar Islands,"Calendar Year (Jan - Dec), 2013",Urban,All,4,Cash Loan,Cash loan outstanding,19608
